timestamp,duration,protocol,sourceIP,sourcePort,destinationIP,destinationPort,stream_ID
2012/12/05 13:59:45.873905,0.0,icmp,203.174.102.174,23720,202.18.114.51,,509964
2012/12/05 13:59:45.874245,0.0,icmp,239.221.102.188,64336,202.18.114.51,,509965
2012/12/05 13:59:45.874315,0.0,icmp,203.174.102.174,35867,202.18.114.51,,509966
2012/12/05 13:59:45.875033,0.0,icmp,203.174.102.174,15221,202.18.114.51,,509970
2012/12/05 13:59:45.882912,0.0,icmp,203.174.102.174,55099,202.18.114.51,,510010
2012/12/05 13:59:45.883909,0.0,icmp,203.174.102.174,24735,202.18.114.51,,510011
2012/12/05 13:59:45.884612,0.0,icmp,203.174.102.174,62634,202.18.114.51,,510012
2012/12/05 13:59:45.894428,0.0,icmp,203.174.102.174,29907,202.18.114.51,,510043
2012/12/05 13:59:45.918241,0.0,icmp,203.174.102.174,31995,202.18.114.51,,510106
2012/12/05 13:59:45.920147,0.0,icmp,203.174.102.174,7189,202.18.114.51,,510111
2012/12/05 13:59:45.920537,0.0,icmp,203.174.102.174,25495,202.18.114.51,,510112
2012/12/05 13:59:45.921790,0.0,icmp,203.174.102.174,53718,202.18.114.51,,510113
2012/12/05 13:59:45.921840,0.0,icmp,203.174.102.174,23620,202.18.114.51,,510114
2012/12/05 13:59:45.922633,0.0,icmp,203.174.102.174,3520,202.18.114.51,,510115
2012/12/05 13:59:45.926860,0.0,icmp,203.174.102.174,55710,202.18.114.51,,510124
2012/12/05 13:59:45.953223,0.0,icmp,203.174.102.174,55148,202.18.114.51,,510174
2012/12/05 13:59:45.957224,0.0,icmp,203.174.102.174,19511,202.18.114.51,,510181
2012/12/05 13:59:45.966770,0.0,icmp,203.174.102.174,39734,202.18.114.51,,510196
2012/12/05 13:59:45.972687,0.0,icmp,203.174.102.174,60293,202.18.114.51,,510200
2012/12/05 13:59:45.997747,0.0,icmp,203.174.102.174,25019,202.18.114.51,,510249
2012/12/05 13:59:46.005365,0.0,icmp,203.174.102.174,18398,202.18.114.51,,510254
2012/12/05 13:59:46.048954,0.0,icmp,203.174.102.174,60389,202.18.114.51,,510312
2012/12/05 13:59:46.072541,0.0,icmp,203.174.102.174,5322,202.18.114.51,,510345
2012/12/05 13:59:46.103658,0.0,icmp,203.174.102.174,5180,202.18.114.51,,510381
2012/12/05 13:59:46.104048,0.0,icmp,203.174.102.174,60637,202.18.114.51,,510382
2012/12/05 13:59:46.116169,0.0,icmp,203.174.102.174,30006,202.18.114.51,,510394
2012/12/05 13:59:46.131154,0.0,icmp,203.174.102.174,37087,202.18.114.51,,510408
2012/12/05 13:59:46.131704,0.0,icmp,203.174.102.174,61201,202.18.114.51,,510409
2012/12/05 13:59:46.191900,0.0,icmp,203.174.102.174,19143,202.18.114.51,,510468
2012/12/05 13:59:46.193147,0.0,icmp,203.174.102.174,15996,202.18.114.51,,510470
2012/12/05 13:59:46.208613,0.0,icmp,203.174.102.174,39082,202.18.114.51,,510487
2012/12/05 13:59:46.228382,0.0,icmp,203.174.102.174,48575,202.18.114.51,,510514
2012/12/05 13:59:46.268202,0.0,icmp,203.174.102.174,52250,202.18.114.51,,510548
2012/12/05 13:59:46.275381,0.0,icmp,203.174.102.174,42123,202.18.114.51,,510551
2012/12/05 13:59:46.313189,0.0,icmp,203.174.102.174,40236,202.18.114.51,,510571
2012/12/05 13:59:46.314197,0.0,icmp,203.174.102.174,15760,202.18.114.51,,510572
2012/12/05 13:59:46.315029,0.0,icmp,203.174.102.174,17433,202.18.114.51,,510573
2012/12/05 13:59:46.316958,0.0,icmp,203.174.102.174,276,202.18.114.51,,510574
2012/12/05 13:59:46.416404,0.0,icmp,203.174.102.174,10592,202.18.114.51,,510629
2012/12/05 13:59:46.426215,0.0,icmp,203.174.102.174,38048,202.18.114.51,,510632
2012/12/05 13:59:46.444803,0.0,icmp,203.174.102.174,48812,202.18.114.51,,510644
2012/12/05 13:59:46.518950,0.0,icmp,203.174.102.174,32671,202.18.114.51,,510687
2012/12/05 13:59:46.526808,0.0,icmp,203.174.102.174,29626,202.18.114.51,,510690
2012/12/05 13:59:46.650964,0.0,icmp,203.174.102.174,33876,202.18.114.51,,510730
2012/12/05 13:59:46.693165,0.0,icmp,203.174.102.174,46825,202.18.114.51,,510743
2012/12/05 13:59:46.742133,0.0,icmp,203.174.102.174,58456,202.18.114.51,,510745
2012/12/05 13:59:46.742689,0.0,icmp,203.174.102.174,1677,202.18.114.51,,510746
2012/12/05 13:59:46.748828,0.0,icmp,203.174.102.174,56960,202.18.114.51,,510747
2012/12/05 13:59:46.805270,0.0,icmp,203.174.102.174,39044,202.18.114.51,,510755
2012/12/05 13:59:46.864560,0.0,icmp,203.174.102.174,48271,202.18.114.51,,510763
2012/12/05 13:59:46.864628,0.0,icmp,203.174.102.174,12095,202.18.114.51,,510764
2012/12/05 13:59:46.864679,0.0,icmp,203.174.102.174,61609,202.18.114.51,,510765
2012/12/05 13:59:46.864826,0.0,icmp,203.174.102.174,44880,202.18.114.51,,510766
2012/12/05 14:00:12.426893,0.0,udp,216.155.99.150,,160.108.108.57,,510843
2012/12/05 14:00:20.329601,0.0,udp,216.155.99.150,,160.108.108.57,,510856
2012/12/05 14:01:26.037726,0.0,udp,216.155.99.150,,160.108.108.57,,510919
2012/12/05 14:02:47.934690,0.0,udp,216.155.99.150,,160.108.108.57,,511057
2012/12/05 14:03:29.899609,0.0,udp,216.155.99.150,,160.108.108.57,,511119
2012/12/05 14:04:24.309414,0.0,udp,216.155.99.150,,160.108.108.57,,511189
2012/12/05 14:04:33.080426,8.851776,tcp,194.137.95.154,3206,143.83.199.61,25,511196
2012/12/05 14:05:06.868708,0.0,udp,216.155.99.150,,160.108.108.57,,511237
2012/12/05 14:06:40.429331,0.0,udp,216.155.99.150,,160.108.108.57,,511358
2012/12/05 14:07:59.297813,0.0,udp,216.155.99.150,,160.108.108.57,,511448
2012/12/05 14:08:01.891649,0.0,udp,216.155.99.150,,160.108.108.57,,511451
2012/12/05 14:08:32.040442,0.0,udp,216.155.99.150,,160.108.108.57,,511501
2012/12/05 14:08:35.074560,0.0,udp,216.155.99.150,,160.108.108.57,,511507
2012/12/05 14:08:45.874806,0.0,udp,216.155.99.150,,160.108.108.57,,511513
2012/12/05 14:08:47.964886,0.0,udp,216.155.99.150,,160.108.108.57,,511528
2012/12/05 14:09:24.882728,0.0,udp,216.155.99.150,,160.108.108.57,,511614
2012/12/05 14:09:37.946899,0.0,udp,216.155.99.150,,160.108.108.57,,511642
2012/12/05 14:09:48.909555,0.0,udp,216.155.99.150,,160.108.108.57,,511652
2012/12/05 14:10:03.865766,0.0,udp,216.155.99.150,,160.108.108.57,,511675
2012/12/05 14:10:25.056404,0.0,udp,216.155.99.150,,160.108.108.57,,511705
2012/12/05 14:10:26.039486,0.0,udp,216.155.99.150,,160.108.108.57,,511706
2012/12/05 14:10:32.866020,0.0,udp,216.155.99.150,,160.108.108.57,,511711
2012/12/05 14:12:10.002322,0.0,udp,216.155.99.150,,160.108.108.57,,511839
2012/12/05 14:14:35.298017,0.0,udp,216.155.99.150,,160.108.108.57,,511999
2012/12/05 14:15:23.646458,0.0,udp,216.155.99.150,,160.108.108.57,,512072
2012/12/05 14:15:28.870365,0.0,udp,216.155.99.150,,160.108.108.57,,512078
2012/12/05 14:15:48.127386,0.000522,udp,224.134.91.164,36542,125.189.87.2,53,512130
2012/12/05 14:15:48.128111,0.000339,udp,224.134.91.164,32978,125.189.87.2,53,512131
2012/12/05 14:22:25.895345,0.457013,udp,224.134.91.164,52489,125.189.87.2,53,512552
2012/12/05 14:24:02.565258,0.0,tcp,205.160.68.231,34468,213.198.93.96,37087,512670
2012/12/05 14:35:23.555486,0.032849,udp,178.50.91.161,62864,125.189.87.2,53,513328
2012/12/05 14:35:44.373284,0.129996,udp,224.134.91.164,51822,125.189.87.2,53,513366
2012/12/05 14:43:39.704450,0.0,tcp,150.62.101.239,12200,237.26.91.11,8000,513790
2012/12/05 14:43:39.717869,0.0,tcp,150.62.101.239,12200,213.142.91.103,8000,513843
2012/12/05 14:43:39.718137,0.0,tcp,150.62.101.239,12200,177.22.91.115,8000,513846
2012/12/05 14:43:39.721240,0.0,tcp,150.62.101.239,12200,189.236.91.55,8000,513870
2012/12/05 14:43:39.724280,0.0,tcp,150.62.101.239,12200,217.174.91.85,8000,513897
2012/12/05 14:43:39.727823,0.0,tcp,150.62.101.239,12200,158.51.91.194,8000,513930
2012/12/05 14:43:39.728554,0.0,tcp,150.62.101.239,12200,145.206.91.59,8000,513938
2012/12/05 14:43:39.728764,0.0,tcp,150.62.101.239,12200,170.64.91.74,8000,513942
2012/12/05 14:43:39.736710,0.0,tcp,150.62.101.239,12200,227.234.92.22,8000,514015
2012/12/05 14:43:39.738282,0.0,tcp,150.62.101.239,12200,180.203.92.45,8000,514033
2012/12/05 14:43:39.739769,0.0,tcp,150.62.101.239,12200,227.106.91.178,8000,514052
2012/12/05 14:43:39.740874,0.0,tcp,150.62.101.239,12200,177.77.92.54,8000,514062
2012/12/05 14:43:39.743181,0.0,tcp,150.62.101.239,12200,192.36.92.112,8000,514098
2012/12/05 14:43:39.744756,0.0,tcp,150.62.101.239,12200,154.17.92.40,8000,514110
2012/12/05 14:43:39.744934,0.0,tcp,150.62.101.239,12200,235.178.92.8,8000,514112
2012/12/05 14:43:39.754175,0.0,tcp,150.62.101.239,12200,233.141.92.63,8000,514223
2012/12/05 14:43:39.757681,0.0,tcp,150.62.101.239,12200,206.22.92.224,8000,514253
2012/12/05 14:43:39.759599,0.0,tcp,150.62.101.239,12200,182.74.92.127,8000,514259
2012/12/05 14:43:39.759861,0.0,tcp,150.62.101.239,12200,175.106.92.215,8000,514260
2012/12/05 14:43:39.759869,0.0,tcp,150.62.101.239,12200,191.36.92.236,8000,514261
2012/12/05 14:43:39.762048,0.0,tcp,150.62.101.239,12200,200.147.92.196,8000,514281
2012/12/05 14:43:39.768264,0.0,tcp,150.62.101.239,12200,182.155.93.36,8000,514322
2012/12/05 14:43:39.771211,0.0,tcp,150.62.101.239,12200,153.130.93.23,8000,514365
2012/12/05 14:43:39.774761,0.0,tcp,150.62.101.239,12200,209.134.93.55,8000,514388
2012/12/05 14:43:39.775029,0.0,tcp,150.62.101.239,12200,201.30.93.24,8000,514393
2012/12/05 14:43:39.776583,0.0,tcp,150.62.101.239,12200,230.136.93.81,8000,514414
2012/12/05 14:43:39.776768,0.0,tcp,150.62.101.239,12200,233.195.93.156,8000,514416
2012/12/05 14:43:39.777349,0.0,tcp,150.62.101.239,12200,120.77.94.4,8000,514428
2012/12/05 14:43:39.780223,0.0,tcp,150.62.101.239,12200,238.231.93.51,8000,514457
2012/12/05 14:43:39.780893,0.0,tcp,150.62.101.239,12200,135.103.93.94,8000,514468
2012/12/05 14:43:39.782949,0.0,tcp,150.62.101.239,12200,144.50.93.195,8000,514484
2012/12/05 14:43:39.782961,0.0,tcp,150.62.101.239,12200,216.86.93.76,8000,514486
2012/12/05 14:43:39.782965,0.0,tcp,150.62.101.239,12200,231.143.93.226,8000,514487
2012/12/05 14:43:39.783216,0.0,tcp,150.62.101.239,12200,239.163.93.44,8000,514489
2012/12/05 14:43:39.783474,0.0,tcp,150.62.101.239,12200,131.116.94.41,8000,514492
2012/12/05 14:43:39.783652,0.0,tcp,150.62.101.239,12200,228.82.93.63,8000,514497
2012/12/05 14:43:39.793833,0.0,tcp,150.62.101.239,12200,232.81.94.113,8000,514618
2012/12/05 14:43:39.794274,0.0,tcp,150.62.101.239,12200,160.104.94.154,8000,514623
2012/12/05 14:43:39.795281,0.0,tcp,150.62.101.239,12200,188.14.94.158,8000,514632
2012/12/05 14:43:39.797832,0.0,tcp,150.62.101.239,12200,213.120.94.114,8000,514647
2012/12/05 14:43:39.798881,0.0,tcp,150.62.101.239,12200,237.126.94.136,8000,514653
2012/12/05 14:43:39.804368,0.0,tcp,150.62.101.239,12200,143.202.94.187,8000,514700
2012/12/05 14:43:39.807444,0.0,tcp,150.62.101.239,12200,121.11.94.144,8000,514722
2012/12/05 14:43:39.807578,0.0,tcp,150.62.101.239,12200,178.172.94.215,8000,514723
2012/12/05 14:43:40.029162,0.0,tcp,150.62.101.239,12200,231.16.91.28,8088,514770
2012/12/05 14:43:40.029339,0.0,tcp,150.62.101.239,12200,154.220.91.16,8088,514772
2012/12/05 14:43:40.029392,0.0,tcp,150.62.101.239,12200,225.29.91.60,8088,514773
2012/12/05 14:43:40.029580,0.0,tcp,150.62.101.239,12200,134.22.91.20,8088,514774
2012/12/05 14:43:40.037209,0.0,tcp,150.62.101.239,12200,208.233.91.239,8088,514799
2012/12/05 14:43:40.041280,0.0,tcp,150.62.101.239,12200,185.183.91.94,8088,514819
2012/12/05 14:43:40.046168,0.0,tcp,150.62.101.239,12200,199.152.91.51,8088,514923
2012/12/05 14:43:40.046175,0.0,tcp,150.62.101.239,12200,154.78.92.159,8088,514924
2012/12/05 14:43:40.048969,0.0,tcp,150.62.101.239,12200,228.193.91.116,8088,514950
2012/12/05 14:43:40.052284,0.0,tcp,150.62.101.239,12200,187.236.92.39,8088,515038
2012/12/05 14:43:40.053403,0.0,tcp,150.62.101.239,12200,202.49.91.161,8088,515051
2012/12/05 14:43:40.055868,0.0,tcp,150.62.101.239,12200,228.87.92.188,8088,515090
2012/12/05 14:43:40.055903,0.0,tcp,150.62.101.239,12200,229.163.92.3,8088,515091
2012/12/05 14:43:40.057081,0.0,tcp,150.62.101.239,12200,145.157.92.230,8088,515109
2012/12/05 14:43:40.058456,0.0,tcp,150.62.101.239,12200,150.77.92.5,8088,515148
2012/12/05 14:43:40.060310,0.0,tcp,150.62.101.239,12200,141.191.92.153,8088,515195
2012/12/05 14:43:40.061670,0.0,tcp,150.62.101.239,12200,229.125.92.55,8088,515215
2012/12/05 14:43:40.062780,0.0,tcp,150.62.101.239,12200,190.134.92.242,8088,515232
2012/12/05 14:43:40.066655,0.0,tcp,150.62.101.239,12200,204.72.92.129,8088,515266
2012/12/05 14:43:40.068264,0.0,tcp,150.62.101.239,12200,192.170.93.87,8088,515301
2012/12/05 14:43:40.070243,0.0,tcp,150.62.101.239,12200,175.95.93.204,8088,515336
2012/12/05 14:43:40.074624,0.0,tcp,150.62.101.239,12200,145.131.93.67,8088,515425
2012/12/05 14:43:40.082905,0.0,tcp,150.62.101.239,12200,216.226.93.45,8088,515561
2012/12/05 14:43:40.092627,0.0,tcp,150.62.101.239,12200,132.93.94.160,8088,515689
2012/12/05 14:43:40.093151,0.0,tcp,150.62.101.239,12200,229.35.94.121,8088,515696
2012/12/05 14:43:40.093440,0.0,tcp,150.62.101.239,12200,187.78.94.166,8088,515697
2012/12/05 14:43:40.093447,0.0,tcp,150.62.101.239,12200,239.179.94.171,8088,515698
2012/12/05 14:43:40.097173,0.0,tcp,150.62.101.239,12200,220.184.94.238,8088,515713
2012/12/05 14:43:40.097187,0.0,tcp,150.62.101.239,12200,180.103.94.219,8088,515714
2012/12/05 14:43:40.097356,0.0,tcp,150.62.101.239,12200,153.114.94.225,8088,515715
2012/12/05 14:43:40.097371,0.0,tcp,150.62.101.239,12200,234.221.94.212,8088,515716
2012/12/05 14:43:40.097662,0.0,tcp,150.62.101.239,12200,239.178.94.231,8088,515717
2012/12/05 14:43:40.097818,0.0,tcp,150.62.101.239,12200,240.20.94.234,8088,515718
2012/12/05 14:43:40.244786,6.500000000000001e-05,tcp,150.62.101.239,12200,146.149.91.8,8090,515744
2012/12/05 14:43:40.244792,0.0,tcp,150.62.101.239,12200,237.26.91.11,8090,515745
2012/12/05 14:43:40.244961,0.0,tcp,150.62.101.239,12200,231.16.91.28,8090,515746
2012/12/05 14:43:40.245077,9.499999999999999e-05,tcp,150.62.101.239,12200,221.34.91.52,8090,515747
2012/12/05 14:43:40.246423,0.0,tcp,150.62.101.239,12200,218.186.91.114,8090,515748
2012/12/05 14:43:40.246850,0.000304,tcp,150.62.101.239,12200,205.79.91.3,8090,515749
2012/12/05 14:43:40.263903,0.0,tcp,150.62.101.239,12200,214.163.91.180,8090,515957
2012/12/05 14:43:40.264064,0.0,tcp,150.62.101.239,12200,230.72.91.222,8090,515958
2012/12/05 14:43:40.265000,0.0,tcp,150.62.101.239,12200,215.230.92.100,8090,515973
2012/12/05 14:43:40.269902,0.0,tcp,150.62.101.239,12200,228.193.91.219,8090,516028
2012/12/05 14:43:40.271324,0.0,tcp,150.62.101.239,12200,174.17.93.101,8090,516061
2012/12/05 14:43:40.271327,0.0,tcp,150.62.101.239,12200,165.234.93.19,8090,516062
2012/12/05 14:43:40.271335,0.0,tcp,150.62.101.239,12200,154.78.92.159,8090,516064
2012/12/05 14:43:40.272391,0.0,tcp,150.62.101.239,12200,170.76.91.240,8090,516090
2012/12/05 14:43:40.272677,0.0,tcp,150.62.101.239,12200,153.130.93.23,8090,516098
2012/12/05 14:43:40.274137,0.0,tcp,150.62.101.239,12200,233.141.92.63,8090,516125
2012/12/05 14:43:40.274833,0.0,tcp,150.62.101.239,12200,238.105.92.38,8090,516142
2012/12/05 14:43:40.276336,0.0,tcp,150.62.101.239,12200,145.131.93.67,8090,516176
2012/12/05 14:43:40.280559,0.0,tcp,150.62.101.239,12200,202.127.93.152,8090,516249
2012/12/05 14:43:40.281369,0.0,tcp,150.62.101.239,12200,238.224.93.125,8090,516259
2012/12/05 14:43:40.282507,0.0,tcp,150.62.101.239,12200,157.236.92.144,8090,516285
2012/12/05 14:43:40.282912,0.0,tcp,150.62.101.239,12200,126.161.93.198,8090,516292
2012/12/05 14:43:40.284788,0.0,tcp,150.62.101.239,12200,135.103.93.94,8090,516342
2012/12/05 14:43:40.287289,0.0,tcp,150.62.101.239,12200,134.237.93.28,8090,516382
2012/12/05 14:43:40.287873,0.0,tcp,150.62.101.239,12200,221.71.93.32,8090,516392
2012/12/05 14:43:40.293437,0.0,tcp,150.62.101.239,12200,202.215.93.184,8090,516460
2012/12/05 14:43:40.295243,0.0,tcp,150.62.101.239,12200,161.104.94.97,8090,516486
2012/12/05 14:43:40.299530,0.0,tcp,150.62.101.239,12200,184.14.93.242,8090,516544
2012/12/05 14:43:40.301240,0.0,tcp,150.62.101.239,12200,196.187.94.230,8090,516563
2012/12/05 14:43:40.301290,0.0,tcp,150.62.101.239,12200,213.95.94.147,8090,516564
2012/12/05 14:43:40.310494,0.0,tcp,150.62.101.239,12200,223.175.94.156,8090,516633
2012/12/05 14:43:40.311271,0.0,tcp,150.62.101.239,12200,155.57.94.235,8090,516641
2012/12/05 14:43:40.312941,0.0,tcp,150.62.101.239,12200,197.228.94.105,8090,516649
2012/12/05 14:43:40.513249,0.0,tcp,150.62.101.239,12200,202.227.91.81,8008,516698
2012/12/05 14:43:40.515380,0.0,tcp,150.62.101.239,12200,211.236.91.62,8008,516718
2012/12/05 14:43:40.520483,0.0,tcp,150.62.101.239,12200,128.223.91.100,8008,516766
2012/12/05 14:43:40.523808,0.0,tcp,150.62.101.239,12200,182.170.91.176,8008,516790
2012/12/05 14:43:40.527348,0.0,tcp,150.62.101.239,12200,193.188.91.228,8008,516826
2012/12/05 14:43:40.529544,0.0,tcp,150.62.101.239,12200,227.114.91.69,8008,516853
2012/12/05 14:43:40.532134,0.0,tcp,150.62.101.239,12200,157.124.91.198,8008,516881
2012/12/05 14:43:40.532939,0.0,tcp,150.62.101.239,12200,237.209.92.37,8008,516894
2012/12/05 14:43:40.535010,0.0,tcp,150.62.101.239,12200,176.39.91.229,8008,516928
2012/12/05 14:43:40.535089,0.0,tcp,150.62.101.239,12200,135.224.92.89,8008,516930
2012/12/05 14:43:40.535538,0.0,tcp,150.62.101.239,12200,191.18.92.26,8008,516935
2012/12/05 14:43:40.535951,0.000105,tcp,150.62.101.239,12200,164.107.91.164,8008,516936
2012/12/05 14:43:40.535958,0.0,tcp,150.62.101.239,12200,134.99.91.162,8008,516937
2012/12/05 14:43:40.536208,0.0,tcp,150.62.101.239,12200,151.180.92.95,8008,516938
2012/12/05 14:43:40.536214,0.0,tcp,150.62.101.239,12200,161.177.92.90,8008,516939
2012/12/05 14:43:40.537803,0.0,tcp,150.62.101.239,12200,233.151.92.102,8008,516961
2012/12/05 14:43:40.538135,0.0,tcp,150.62.101.239,12200,205.39.91.217,8008,516967
2012/12/05 14:43:40.538607,0.0,tcp,150.62.101.239,12200,198.113.92.18,8008,516968
2012/12/05 14:43:40.538614,0.0,tcp,150.62.101.239,12200,206.135.91.171,8008,516969
2012/12/05 14:43:40.539026,0.0,tcp,150.62.101.239,12200,121.200.92.13,8008,516972
2012/12/05 14:43:40.539030,0.0,tcp,150.62.101.239,12200,214.48.91.197,8008,516973
2012/12/05 14:43:40.539034,0.0,tcp,150.62.101.239,12200,160.71.91.199,8008,516974
2012/12/05 14:43:40.539402,0.0,tcp,150.62.101.239,12200,165.164.92.46,8008,516976
2012/12/05 14:43:40.542089,0.0,tcp,150.62.101.239,12200,232.147.92.51,8008,516998
2012/12/05 14:43:40.543294,0.0,tcp,150.62.101.239,12200,179.220.91.191,8008,517018
2012/12/05 14:43:40.545692,0.0,tcp,150.62.101.239,12200,131.89.92.4,8008,517048
2012/12/05 14:43:40.545703,0.0,tcp,150.62.101.239,12200,192.110.92.160,8008,517050
2012/12/05 14:43:40.546903,0.0,tcp,150.62.101.239,12200,195.149.92.223,8008,517065
2012/12/05 14:43:40.547882,0.0,tcp,150.62.101.239,12200,153.230.92.227,8008,517080
2012/12/05 14:43:40.548011,0.0,tcp,150.62.101.239,12200,135.90.92.174,8008,517081
2012/12/05 14:43:40.548503,0.0,tcp,150.62.101.239,12200,145.157.92.230,8008,517085
2012/12/05 14:43:40.553977,0.0,tcp,150.62.101.239,12200,151.107.92.204,8008,517145
2012/12/05 14:43:40.559847,0.0,tcp,150.62.101.239,12200,184.141.93.4,8008,517203
2012/12/05 14:43:40.560171,0.0,tcp,150.62.101.239,12200,216.141.92.177,8008,517205
2012/12/05 14:43:40.565714,0.0,tcp,150.62.101.239,12200,201.29.92.244,8008,517234
2012/12/05 14:43:40.567401,0.0,tcp,150.62.101.239,12200,134.237.93.28,8008,517238
2012/12/05 14:43:40.577190,0.0,tcp,150.62.101.239,12200,144.174.93.142,8008,517277
2012/12/05 14:43:40.578148,0.0,tcp,150.62.101.239,12200,143.121.93.124,8008,517303
2012/12/05 14:43:40.578264,0.0,tcp,150.62.101.239,12200,173.144.93.216,8008,517306
2012/12/05 14:43:40.578735,0.0,tcp,150.62.101.239,12200,131.116.94.41,8008,517312
2012/12/05 14:43:40.579041,0.0,tcp,150.62.101.239,12200,148.36.93.203,8008,517319
2012/12/05 14:43:40.579554,0.0,tcp,150.62.101.239,12200,193.228.93.210,8008,517326
2012/12/05 14:43:40.581145,0.0,tcp,150.62.101.239,12200,166.13.94.98,8008,517346
2012/12/05 14:43:40.583141,0.0,tcp,150.62.101.239,12200,137.66.93.167,8008,517382
2012/12/05 14:43:40.583145,0.0,tcp,150.62.101.239,12200,206.207.93.174,8008,517383
2012/12/05 14:43:40.583253,0.0,tcp,150.62.101.239,12200,227.120.93.223,8008,517384
2012/12/05 14:43:40.583415,0.0,tcp,150.62.101.239,12200,153.159.94.203,8008,517387
2012/12/05 14:43:40.585799,0.0,tcp,150.62.101.239,12200,132.93.94.160,8008,517433
2012/12/05 14:43:40.590528,0.0,tcp,150.62.101.239,12200,180.103.94.219,8008,517505
2012/12/05 14:43:40.592825,0.0,tcp,150.62.101.239,12200,195.16.93.106,8008,517539
2012/12/05 14:43:40.607973,0.0,tcp,150.62.101.239,12200,233.152.94.200,8008,517622
2012/12/05 14:43:40.608862,0.0,tcp,150.62.101.239,12200,213.58.94.240,8008,517626
2012/12/05 14:45:17.043195,1.976445,tcp,194.137.95.154,3261,131.236.32.101,6667,517732
2012/12/05 14:45:17.715614,0.547458,tcp,194.137.95.154,3343,166.212.47.109,443,517735
2012/12/05 14:49:55.649316,1.4000000000000001e-05,icmp,228.64.176.115,0x0008,237.73.94.2,0x0004,518115
2012/12/05 14:49:56.681627,1.4000000000000001e-05,icmp,228.64.176.115,0x0008,237.73.94.2,0x0004,518153
2012/12/05 14:49:57.717165,1.4000000000000001e-05,icmp,228.64.176.115,0x0008,237.73.94.2,0x0004,518198
2012/12/05 15:03:32.108809,9.339084,tcp,194.137.95.154,2922,166.193.70.182,25,519408
2012/12/05 15:03:32.118262,0.344152,tcp,194.137.95.154,2857,124.176.159.32,80,519409
2012/12/05 15:03:38.032417,0.0,icmp,216.155.99.150,8,160.108.108.57,157,519413
2012/12/05 15:03:53.148632,0.153406,tcp,194.137.95.154,2879,188.30.32.24,80,519443
2012/12/05 15:09:05.248806,0.000371,udp,224.134.91.164,46035,125.189.87.2,53,519781
2012/12/05 15:13:33.359812,0.122878,udp,194.137.95.154,1099,184.141.93.4,53,520103
2012/12/05 15:15:43.629955,0.17775,udp,224.134.91.164,52616,125.189.87.2,53,520315
2012/12/05 15:15:43.809376,0.000265,udp,224.134.91.164,40625,125.189.87.2,53,520316
2012/12/05 15:16:00.044921,0.0,icmp,216.155.99.150,7893,160.108.108.57,,520386
2012/12/05 15:16:00.960268,0.0,icmp,216.155.99.150,14347,160.108.108.57,,520387
2012/12/05 15:16:10.917553,0.0,icmp,216.155.99.150,15309,160.108.108.57,,520418
2012/12/05 15:17:09.892426,0.0,icmp,216.155.99.150,27618,160.108.108.57,,520546
2012/12/05 15:18:11.171213,0.0,icmp,216.155.99.150,30528,160.108.108.57,,520654
2012/12/05 15:18:37.877080,0.0,icmp,216.155.99.150,55487,160.108.108.57,,520705
2012/12/05 15:19:40.879196,0.0,icmp,216.155.99.150,63461,160.108.108.57,,520858
2012/12/05 15:19:40.904014,0.0,icmp,216.155.99.150,30878,160.108.108.57,,520859
2012/12/05 15:19:47.729175,0.0,icmp,216.155.99.150,59864,160.108.108.57,,520879
2012/12/05 15:19:52.045335,0.0,icmp,216.155.99.150,1059,160.108.108.57,,520883
2012/12/05 15:19:59.911864,3.032216,tcp,194.137.95.154,4916,120.141.26.64,25,520907
2012/12/05 15:20:02.870606,0.0,icmp,216.155.99.150,21477,160.108.108.57,,520922
2012/12/05 15:20:04.186361,0.0,icmp,216.155.99.150,20309,160.108.108.57,,520928
2012/12/05 15:20:23.867373,0.0,icmp,216.155.99.150,44064,160.108.108.57,,520958
2012/12/05 15:20:25.005007,0.0,icmp,216.155.99.150,30814,160.108.108.57,,520962
2012/12/05 15:21:00.012214,0.0,icmp,216.155.99.150,30353,160.108.108.57,,521015
2012/12/05 15:21:20.186584,0.0,icmp,216.155.99.150,64715,160.108.108.57,,521052
2012/12/05 15:21:21.927288,0.0,icmp,216.155.99.150,12668,160.108.108.57,,521054
2012/12/05 15:21:23.033571,0.0,icmp,216.155.99.150,46047,160.108.108.57,,521057
2012/12/05 15:21:30.447242,0.0,icmp,216.155.99.150,3250,160.108.108.57,,521074
2012/12/05 15:21:31.887160,0.0,icmp,216.155.99.150,61969,160.108.108.57,,521078
2012/12/05 15:21:32.084688,0.0,icmp,216.155.99.150,46515,160.108.108.57,,521079
2012/12/05 15:21:32.912512,0.0,icmp,216.155.99.150,53578,160.108.108.57,,521081
2012/12/05 15:21:36.175589,0.0,icmp,216.155.99.150,63931,160.108.108.57,,521097
2012/12/05 15:22:00.893423,0.0,icmp,216.155.99.150,45713,160.108.108.57,,521158
2012/12/05 15:22:03.091645,0.0,icmp,216.155.99.150,42340,160.108.108.57,,521159
2012/12/05 15:22:18.907324,0.0,icmp,216.155.99.150,8,160.108.108.57,221,521194
2012/12/05 15:22:28.878611,0.0,icmp,216.155.99.150,15569,160.108.108.57,,521266
2012/12/05 15:22:32.451304,0.0,icmp,216.155.99.150,4957,160.108.108.57,,521280
